"","Team","Game","Spread","Outcome","MIN","PTS","P2p","P3p","FTp","OREB","DREB","AST","TOV","STL","BLK","PF"
"1460","OKC",21901251,-8,"L",53,113,0.431372549019608,0.416666666666667,0.774193548387097,8,34,20,16,4,5,32
"1461","OKC",21901265,19,"W",48,105,0.527272727272727,0.208333333333333,0.888888888888889,4,48,17,14,9,2,23
"1462","OKC",21901275,-29,"L",48,92,0.388888888888889,0.302325581395349,0.733333333333333,12,24,19,10,12,2,20
"1463","OKC",21901285,18,"W",48,121,0.555555555555556,0.461538461538462,0.772727272727273,8,35,25,12,7,3,18
"1464","OKC",21901292,-27,"L",48,101,0.431372549019608,0.333333333333333,0.857142857142857,8,32,24,19,10,2,23
"1465","OKC",21901306,1,"W",48,116,0.48936170212766,0.380952380952381,0.814814814814815,14,36,20,16,7,4,19
"1466","OKC",21901317,-4,"L",53,103,0.387096774193548,0.318181818181818,0.590909090909091,11,37,18,16,5,6,29
"1467","ORL",21900005,9,"W",48,94,0.5,0.3,0.578947368421053,7,39,24,13,12,4,18
"1468","ORL",21900028,-4,"L",48,99,0.441176470588235,0.161290322580645,0.923076923076923,17,29,15,10,8,7,15
"1469","ORL",21900044,-9,"L",48,95,0.44,0.307692307692308,0.833333333333333,8,39,22,16,9,6,20
"1470","ORL",21900056,12,"W",48,95,0.446428571428571,0.375,0.75,14,38,24,9,5,6,17
"1471","ORL",21900071,-32,"L",48,91,0.407407407407407,0.324324324324324,0.647058823529412,10,30,21,16,8,3,16
"1472","ORL",21900079,-4,"L",48,87,0.543859649122807,0.206896551724138,0.636363636363636,10,37,22,16,8,7,25
"1473","ORL",21900101,-8,"L",48,94,0.483333333333333,0.136363636363636,0.870967741935484,16,37,15,14,5,8,24
"1474","ORL",21900109,-1,"L",48,106,0.589285714285714,0.25,0.785714285714286,10,34,25,18,14,10,30
"1475","ORL",21900117,32,"W",48,118,0.569230769230769,0.25,0.851851851851852,12,45,24,9,10,10,17
"1476","ORL",21900133,-7,"L",48,102,0.490566037735849,0.416666666666667,0.833333333333333,7,30,27,11,5,11,10
"1477","ORL",21900155,15,"W",48,112,0.518518518518518,0.3125,0.764705882352941,9,39,27,13,6,2,22
"1478","ORL",21900168,2,"W",48,111,0.413793103448276,0.413793103448276,0.794117647058823,14,34,22,10,6,5,13
"1479","ORL",21900185,4,"W",48,125,0.571428571428571,0.394736842105263,0.923076923076923,11,41,25,14,5,3,15
"1480","ORL",21900207,-16,"L",48,97,0.440677966101695,0.28125,0.642857142857143,16,27,26,14,9,8,16
"1481","ORL",21900227,-5,"L",48,106,0.491803278688525,0.419354838709677,0.777777777777778,7,26,24,14,11,5,16
"1482","ORL",21900241,-15,"L",48,88,0.406779661016949,0.32,0.727272727272727,8,33,15,10,8,7,21
"1483","ORL",21900255,12,"W",48,116,0.55,0.363636363636364,0.823529411764706,6,28,23,11,13,6,22
"1484","ORL",21900269,-7,"L",48,83,0.408163265306122,0.241379310344828,0.814814814814815,13,39,17,24,10,11,19
"1485","ORL",21900290,4,"W",48,100,0.481481481481481,0.333333333333333,0.681818181818182,12,36,21,15,7,8,20
"1486","ORL",21900300,7,"W",48,127,0.525423728813559,0.483870967741935,0.740740740740741,8,40,26,13,3,4,18
"1487","ORL",21900308,14,"W",48,128,0.583333333333333,0.56,0.8,11,34,27,19,9,7,19
"1488","ORL",21900321,6,"W",48,93,0.410714285714286,0.346153846153846,0.869565217391304,10,33,19,17,10,9,13
"1489","ORL",21900347,-9,"L",48,101,0.409836065573771,0.32258064516129,0.807692307692308,9,35,24,12,8,10,18
"1490","ORL",21900358,-9,"L",48,87,0.472727272727273,0.307692307692308,0.647058823529412,8,33,20,15,10,5,17
"1491","ORL",21900371,-23,"L",48,107,0.462962962962963,0.405405405405405,0.75,13,24,24,7,3,6,15
"1492","ORL",21900388,11,"W",48,130,0.527272727272727,0.5,0.807692307692308,8,31,32,10,8,2,15
"1493","ORL",21900405,-7,"L",48,102,0.603448275862069,0.2,0.733333333333333,4,37,21,3,6,5,18
"1494","ORL",21900414,-9,"L",48,104,0.448275862068966,0.379310344827586,0.904761904761905,8,27,25,13,9,5,19
"1495","ORL",21900428,-15,"L",48,103,0.41025641025641,0.25,0.692307692307692,18,30,21,10,14,5,16
"1496","ORL",21900448,8,"W",48,103,0.527272727272727,0.384615384615385,0.652173913043478,6,40,23,13,10,13,15
"1497","ORL",21900468,1,"W",48,98,0.46551724137931,0.333333333333333,0.608695652173913,10,38,26,16,4,5,21
"1498","ORL",21900480,-11,"L",48,100,0.403846153846154,0.4,0.842105263157895,5,29,21,11,16,7,17
"1499","ORL",21900491,-8,"L",48,93,0.5,0.2,0.583333333333333,11,29,22,9,9,6,17
"1500","ORL",21900504,21,"W",48,122,0.523809523809524,0.375,0.740740740740741,11,41,25,9,11,6,21
"1501","ORL",21900518,20,"W",48,105,0.434782608695652,0.371428571428571,0.896551724137931,7,37,25,11,11,4,17
"1502","ORL",21900525,-13,"L",48,96,0.5625,0.297297297297297,0.75,9,37,21,10,6,5,12
"1503","ORL",21900540,12,"W",48,101,0.490909090909091,0.307692307692308,0.741935483870968,11,49,21,20,8,3,19
"1504","ORL",21900557,34,"W",48,123,0.55,0.37037037037037,0.794117647058823,13,38,24,17,18,3,21
"1505","ORL",21900573,-4,"L",48,94,0.428571428571429,0.272727272727273,0.791666666666667,14,35,15,16,9,6,23
"1506","ORL",21900596,2,"W",48,114,0.492063492063492,0.310344827586207,0.833333333333333,12,34,17,8,6,5,12
